cName,cType,每秒字节数,服务器地理位置,客户端地理位置,客户端端口,服务器,客户端,请求字节数,响应时间,请求接收端,客户端网段,请求发起端,开始时间
="36-156-127-62x4074xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="47654",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="1.16ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 23:49:46.577380241"
="36-156-127-62x5578xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="37761",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="931.08us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 23:49:42.385161552"
="2409:8c20:9c71:101:0:0:0:d4x62xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="38299",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="146.00 B",="987.44us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 23:49:40.779453220"
="2409:8c20:9c71:101:0:0:0:d4x7628xmapsystm.icbc.com.cn",="1(A)",="348.00 Bps",="中国",="中国",="49695",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="148.00 B",="915.34us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 23:49:36.617115722"
="116-178-68-199x4166xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="61493",="2409:871E:8200:4::FFFB",="2408:8001:F220:F00::15",="147.00 B",="1.09ms",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:F220:F00::15",="2022-10-22 23:49:35.502110966"
="2409:8c20:9c71:101:0:0:0:d4x8454xmapsystm.icbc.com.cn",="1(A)",="348.00 Bps",="中国",="中国",="51602",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="148.00 B",="950.62us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 23:49:32.584930693"
="117-161-179-77x6050xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="26052",="2409:871E:8200:4::FFFB",="2409:8010:2000:1011::22",="135.00 B",="822.51us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8010:2000:1011::22",="2022-10-22 23:49:16.141862908"
="120-240-94-82x6023xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="56977",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEB",="134.00 B",="816.37us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEB",="2022-10-22 23:49:11.285856658"
="117-161-179-77x395xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="11013",="2409:871E:8200:4::FFFB",="2409:8010:2000:1011::22",="134.00 B",="971.02us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8010:2000:1011::22",="2022-10-22 23:49:09.679048821"
="120-240-94-82x8170xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="57367",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEB",="134.00 B",="929.93us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEB",="2022-10-22 23:49:06.646766790"
="120-240-94-82x7124xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="44489",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEB",="134.00 B",="889.96us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEB",="2022-10-22 23:49:02.531589151"
="218-203-125-35x4173xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="33963",="2409:871E:8200:4::FFFB",="2409:807A:2001:1001::23",="135.00 B",="884.94us",="2409:871E:8200:4::FFFB",="未知网段",="2409:807A:2001:1001::23",="2022-10-22 23:48:58.804574637"
="120-240-94-82x8374xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="44983",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFE7",="134.00 B",="938.3us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFE7",="2022-10-22 23:48:56.203297516"
="120-240-94-82x5310xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="58481",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEF",="134.00 B",="891.35us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEF",="2022-10-22 23:48:51.024532562"
="36-147-17-79x8560xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="58475",="2409:871E:8200:4::FFFB",="2409:806C:2000:7200::1104",="133.00 B",="970.85us",="2409:871E:8200:4::FFFB",="未知网段",="2409:806C:2000:7200::1104",="2022-10-22 23:48:47.633218838"
="36-249-67-41x2296xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="52472",="2409:871E:8200:4::FFFB",="2408:8000:D201:F0B::1",="145.00 B",="903.05us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8000:D201:F0B::1",="2022-10-22 23:48:43.871657414"
="36-249-67-41x6429xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="41045",="2409:871E:8200:4::FFFB",="2408:8000:D201:F0B::1",="145.00 B",="909.51us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8000:D201:F0B::1",="2022-10-22 23:48:37.814484796"
="240e:90:2020:0:0:0:0:ccx2845xmapsystm.icbc.com.cn",="1(A)",="352.00 Bps",="中国",="中国",="49534",="2409:871E:8200:4::FFFB",="240E:44:4001:4001::63",="156.00 B",="1.08ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:4001::63",="2022-10-22 23:48:34.557860278"
="110-188-68-204x1826xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="12758",="2409:871E:8200:4::FFFB",="240E:56:4606:825B::3",="135.00 B",="841.23us",="2409:871E:8200:4::FFFB",="未知网段",="240E:56:4606:825B::3",="2022-10-22 23:48:28.750455151"
="2409:8c10:c00:4fc:0:0:0:5cx3009xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="37078",="2409:871E:8200:4::FFFB",="2409:8010:2000:1011::12",="147.00 B",="999.2us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8010:2000:1011::12",="2022-10-22 23:48:23.654458376"
="240e:f7:4f00:1a00:0:0:0:48x8655xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="38444",="2409:871E:8200:4::FFFB",="240E:1C:6200:2::6",="147.00 B",="906.72us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:2::6",="2022-10-22 23:48:11.239273274"
="240e:f7:4f00:1a00:0:0:0:48x1016xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="25137",="2409:871E:8200:4::FFFB",="240E:1C:6200:1::6",="147.00 B",="919.66us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:1::6",="2022-10-22 23:47:55.229931863"
="117-135-240-112x2992xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="18047",="2409:871E:8200:4::FFFB",="2409:806A:2010:40::100:3",="136.00 B",="937.8us",="2409:871E:8200:4::FFFB",="未知网段",="2409:806A:2010:40::100:3",="2022-10-22 23:47:55.710916963"
="118-213-93-177x4691xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="36042",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="979.85us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 23:47:47.179107885"
="118-213-93-177x3897xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="39476",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="1.38ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 23:47:42.072000931"
="2408:872f:a00:7:0:0:0:295x2232xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="51830",="2409:871E:8200:4::FFFB",="2408:8000:6001:7001::9",="146.00 B",="925.85us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8000:6001:7001::9",="2022-10-22 23:47:40.674111663"
="120-221-66-137x2456xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="38280",="2409:871E:8200:4::FFFB",="2409:803C:2002:8028::2",="147.00 B",="908.05us",="2409:871E:8200:4::FFFB",="未知网段",="2409:803C:2002:8028::2",="2022-10-22 23:47:39.555324172"
="117-149-139-169x3831xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="38417",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::10",="136.00 B",="973.1us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::10",="2022-10-22 23:47:35.317428024"
="123-187-31-140x4357xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="4526",="2409:871E:8200:4::FFFB",="240E:41:C000:5::6",="135.00 B",="948.34us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:C000:5::6",="2022-10-22 23:47:34.958790973"
="112-67-249-81x9774xmapsystm.icbc.com.cn",="1(A)",="332.00 Bps",="中国",="中国",="51642",="2409:871E:8200:4::FFFB",="240E:42:C000:11:0:2:307:103",="146.00 B",="831.06us",="2409:871E:8200:4::FFFB",="未知网段",="240E:42:C000:11:0:2:307:103",="2022-10-22 23:47:32.896856965"
="2408:873c:4810:6:0:0:0:222x4308xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="40523",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="147.00 B",="908.72us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 23:47:32.604630020"
="117-149-139-169x2672xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="46843",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::C",="136.00 B",="865.5us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::C",="2022-10-22 23:47:30.670056346"
="117-149-139-169x6558xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="56946",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::CA",="136.00 B",="769.18us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::CA",="2022-10-22 23:47:25.357202509"
="2408:873c:4810:6:0:0:0:222x8405xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="35321",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="147.00 B",="972.05us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 23:47:25.444290378"
="122-225-28-226x3931xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="31848",="2409:871E:8200:4::FFFB",="240E:1C:6200:1::5",="135.00 B",="768.78us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:1::5",="2022-10-22 23:47:24.226612580"
="123-187-31-140x9047xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="14262",="2409:871E:8200:4::FFFB",="240E:41:C000:5::5",="135.00 B",="819.35us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:C000:5::5",="2022-10-22 23:47:14.281773568"
="111-12-223-82x5882xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="12893",="2409:871E:8200:4::FFFB",="2409:8078:200A:100::13",="134.00 B",="909.3us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8078:200A:100::13",="2022-10-22 23:47:03.534032534"
="2409:8c20:bea1:1:1:0:0:a4x4340xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="52620",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::B",="146.00 B",="1.01ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::B",="2022-10-22 23:46:56.596005697"
="2409:8c20:bea1:1:1:0:0:a4x4746xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="37072",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::9",="146.00 B",="968.58us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::9",="2022-10-22 23:46:46.966037159"
="2409:8c20:bea1:1:1:0:0:a4x2743xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="56077",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::8",="146.00 B",="952.23us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::8",="2022-10-22 23:46:36.124843073"
="2409:8c50:5e00:0:0:0:0:40dx9977xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="62601",="2409:871E:8200:4::FFFB",="2409:8050:2000:1101::25",="147.00 B",="882.2us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8050:2000:1101::25",="2022-10-22 23:46:23.660413125"
="240e:908:103:200:0:0:0:f0x1951xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="15390",="2409:871E:8200:4::FFFB",="240E:41:1:13::3",="146.00 B",="797.04us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:1:13::3",="2022-10-22 23:45:58.173989452"
="36-156-38-108x9977xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="34658",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="892.1us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 23:45:55.807515297"
="36-156-38-108x8530xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="55789",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="977.12us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 23:45:48.259760686"
="240e:c1:6800:0:0:0:0:35x9442xmapsystm.icbc.com.cn",="1(A)",="340.00 Bps",="中国",="中国",="2127",="2409:871E:8200:4::FFFB",="240E:10:4001:2709::2",="144.00 B",="964.14us",="2409:871E:8200:4::FFFB",="未知网段",="240E:10:4001:2709::2",="2022-10-22 23:45:22.183816957"
="119-6-234-51x5545xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="11003",="2409:871E:8200:4::FFFB",="2408:8001:7030::3:4F",="133.00 B",="1.11ms",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:7030::3:4F",="2022-10-22 23:45:19.067474141"
="240e:c1:6800:0:0:0:0:35x3072xmapsystm.icbc.com.cn",="1(A)",="340.00 Bps",="中国",="中国",="52280",="2409:871E:8200:4::FFFB",="240E:10:4001:2709::3",="144.00 B",="925.59us",="2409:871E:8200:4::FFFB",="未知网段",="240E:10:4001:2709::3",="2022-10-22 23:45:17.074378785"
="2409:8c20:9c71:101:0:0:0:d4x1356xmapsystm.icbc.com.cn",="1(A)",="348.00 Bps",="中国",="中国",="47701",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="148.00 B",="795.53us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 23:45:12.108294959"
="2409:8c20:9c71:101:0:0:0:d4x5898xmapsystm.icbc.com.cn",="1(A)",="348.00 Bps",="中国",="中国",="60442",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="148.00 B",="991.68us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 23:45:07.072125374"
="180-95-228-157x6502xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="53255",="2409:871E:8200:4::FFFB",="2408:8001:C001:4::23",="147.00 B",="10.97ms",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:C001:4::23",="2022-10-22 23:45:05.456005507"
="36-156-127-62x1069xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="33763",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="863.59us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 23:45:00.038238259"
="2409:8c20:9c71:101:0:0:0:d4x3048xmapsystm.icbc.com.cn",="1(A)",="348.00 Bps",="中国",="中国",="60560",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="148.00 B",="827.44us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 23:44:59.611211885"
="2409:8c20:9c71:101:0:0:0:d4x510xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="35303",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="147.00 B",="828.75us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 23:44:54.939570651"
="36-156-127-62x9662xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="60391",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="134.00 B",="857.72us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 23:44:52.816048021"
="45-115-167-32x5021xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="41405",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="134.00 B",="956.01us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 23:44:48.326715160"
="45-115-167-32x6578xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="39593",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="862.21us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 23:44:41.908594647"
="45-115-167-32x5095xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="36115",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="977.07us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 23:44:40.164936146"
="36-156-127-62x3354xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="37557",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="984.45us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 23:44:40.067985987"
="58-220-39-11x7870xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="52903",="2409:871E:8200:4::FFFB",="240E:5A:100:1003::3",="133.00 B",="883.68us",="2409:871E:8200:4::FFFB",="未知网段",="240E:5A:100:1003::3",="2022-10-22 23:44:32.023485917"
="240e:f7:d100:0:0:0:0:5bx8436xmapsystm.icbc.com.cn",="1(A)",="340.00 Bps",="中国",="中国",="52621",="2409:871E:8200:4::FFFB",="240E:1C:6200:2::7",="144.00 B",="1.86ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:2::7",="2022-10-22 23:44:21.300947378"
="61-164-117-143x6041xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="59587",="2409:871E:8200:4::FFFB",="240E:1C:6200:2::6",="135.00 B",="1.2ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:2::6",="2022-10-22 23:44:20.500346971"
="120-240-94-82x2230xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="38001",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEF",="134.00 B",="941.15us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEF",="2022-10-22 23:44:10.489783344"
="120-240-94-82x8394xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="33603",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FF6C",="134.00 B",="1.07ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FF6C",="2022-10-22 23:44:06.010975370"
="120-240-94-82x7193xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="50393",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFE7",="134.00 B",="867.03us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFE7",="2022-10-22 23:44:01.165695265"
="61-147-227-97x2015xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="6891",="2409:871E:8200:4::FFFB",="240E:5A:100:1002::3",="134.00 B",="977.18us",="2409:871E:8200:4::FFFB",="未知网段",="240E:5A:100:1002::3",="2022-10-22 23:43:58.029083362"
="111-29-28-161x9100xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="17194",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::7",="134.00 B",="817.28us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::7",="2022-10-22 23:43:53.372425944"
="36-99-184-104x9192xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="42351",="2409:871E:8200:4::FFFB",="240E:4B:1000:202::1",="134.00 B",="875.87us",="2409:871E:8200:4::FFFB",="未知网段",="240E:4B:1000:202::1",="2022-10-22 23:43:51.591857949"
="111-29-28-161x7198xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="37081",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::13",="134.00 B",="936.73us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::13",="2022-10-22 23:43:28.447523788"
="36-147-17-79x8436xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="15705",="2409:871E:8200:4::FFFB",="2409:806C:2000:7200::1103",="133.00 B",="943.27us",="2409:871E:8200:4::FFFB",="未知网段",="2409:806C:2000:7200::1103",="2022-10-22 23:43:25.033579151"
="183-216-189-8x2146xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="22851",="2409:871E:8200:4::FFFB",="2409:8038:2000:208F::1",="134.00 B",="823.96us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8038:2000:208F::1",="2022-10-22 23:43:18.749991093"
="2409:8c70:3a00:70:0:0:0:511x395xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="53146",="2409:871E:8200:4::FFFB",="2409:8070:B:100A::5002",="147.00 B",="1.06ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8070:B:100A::5002",="2022-10-22 23:43:10.451709204"
="118-213-93-177x1691xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="45075",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="873.76us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 23:42:50.566236957"
="118-213-93-177x5990xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="47506",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="991.23us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 23:42:47.165502010"
="118-213-93-177x3299xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="40705",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="960.7us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 23:42:42.177617545"
="117-135-240-112x1582xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="20682",="2409:871E:8200:4::FFFB",="2409:806A:2010:40::100:9",="136.00 B",="961.7us",="2409:871E:8200:4::FFFB",="未知网段",="2409:806A:2010:40::100:9",="2022-10-22 23:42:41.253443850"
="118-213-93-177x9789xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="47154",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="1ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 23:42:38.781198950"
